455;как;как;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#576.969#577.26
456;бы;бы;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#577.26#577.551
457;иметь;иметь;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#577.551#577.842
458;возможность;возможность;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#577.842#578.133
459;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#578.133#578.424
460;не;не;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#578.424#578.715
461;торопиться;торопиться;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#578.715#579.017
462;а;а;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#579.498#579.693
463;просто;просто;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#579.693#579.888
464;сделать;сделать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#579.888#580.083
465;так;так;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#580.083#580.278
466;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#580.278#580.473
467;как;как;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#580.473#580.668
468;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@kgg1994m-words#@kgg1994m#580.668#580.863
469;хочешь;хотеть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#580.863#581.059
470;ну;ну;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#582.18#582.516
471;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#582.516#582.852
472;занимались;заниматься;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#582.852#583.188
473;конечно;конечно;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#583.188#583.524
474;всякими;всякий;DET;_;Case=Ins|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#583.524#583.86
475;глупостями;глупость;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#583.86#584.196
476;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#584.196#584.532
477;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#584.532#584.868
478;там;там;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#584.868#585.204
479;записывали;записывать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#585.204#585.54
480;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#585.54#585.876
481;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#585.876#586.212
482;резонирующий;резонируть;VERB;_;Animacy=Inan|Aspect=Imp|Case=Acc|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#586.212#586.548
483;корпус;корпус;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#586.548#586.884
484;фоно;фоно;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#586.884#587.22
485;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#587.22#587.556
486;параллельно;параллельно;ADV;_;Degree=Pos;_;_;_;@kgg1994m-words#@kgg1994m#587.556#587.892
487;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#587.892#588.228
488;как;как;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#588.228#588.564
489;бы;бы;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#588.564#588.9
490;с;с;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#588.9#589.236
491;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#589.236#589.583
492;треками;трек;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#590.154#590.467
493;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#590.467#590.78
494;гитарой;гитара;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#590.78#591.093
495;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#591.093#591.406
496;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#591.406#591.719
497;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#591.719#592.032
498;типа;типа;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#592.032#592.345
499;такой;такой;DET;_;Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#592.345#592.658
500;какой-то;какой-то;DET;_;Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#592.658#592.971
501;странный;странный;ADJ;_;Animacy=Inan|Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#592.971#593.284
502;псевдоревер;псевдоревер;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#593.284#593.598
503;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#594.269#594.646
504;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#594.646#595.023
505;всякие;всякий;DET;_;Case=Nom|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#595.023#595.4
506;такие;такой;DET;_;Case=Nom|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#595.4#595.777
507;прикольчики;прикольчик;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#595.777#596.157
508;в;в;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#597.0#597.317
509;итоге;итог;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#597.317#597.634
510;альбом;альбом;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#597.634#597.951
511;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#597.951#598.268
512;ааа;ааа;ITNJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#598.268#598.585
513;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#598.585#598.902
514;весь;весь;DET;_;Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#598.902#599.219
515;готовый;готовый;ADJ;_;Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#599.219#599.536
516;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#599.536#599.853
517;пропустили;пропустить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#599.853#600.17
518;через;через;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#600.17#600.487
519;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#600.487#600.804
520;пленочную;пленочный;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#600.804#601.121
521;катушку;катушка;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#601.121#601.438
522;за;за;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#601.438#601.755
523;две;два;NUM;_;Animacy=Inan|Case=Acc|Gender=Fem;_;_;_;@kgg1994m-words#@kgg1994m#601.755#602.072
524;тыщи;тысяча;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#602.072#602.389
525;рублей;рубль;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#602.389#602.715
526;оказалось;оказаться;VERB;_;Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#603.33#603.549
527;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#603.549#603.768
528;что;что;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#603.768#603.987
529;звучит;звучать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#603.987#604.206
530;все;все;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#604.206#604.425
531;равно;равно;ADV;_;Degree=Pos;_;_;_;@kgg1994m-words#@kgg1994m#604.425#604.644
532;очень;очень;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#604.644#604.863
533;круто;круто;ADV;_;Degree=Pos;_;_;_;@kgg1994m-words#@kgg1994m#604.863#605.089
534;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#605.723#606.008
535;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#606.008#606.293
536;к;к;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#606.293#606.578
537;сожалению;сожаление;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#606.578#606.863
538;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#606.863#607.148
539;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#607.148#607.433
540;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#607.433#607.718
541;сожрала;сожрать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#607.718#608.003
542;кучу;куча;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#608.003#608.288
543;баса;бас;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#608.288#608.573
544;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#608.803#609.106
545;Петя;Петя;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#609.216#609.552
546;очень;очень;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#609.552#609.888
547;расстроился;расстроиться;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#609.888#610.224
548;потом;потом;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#610.224#610.563
549;но;но;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#611.589#611.786
550;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#611.786#611.983
551;в;в;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#611.983#612.18
552;целом;целое;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#612.18#612.377
553;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#612.377#612.574
554;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#612.574#612.771
555;доволен;довольный;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@kgg1994m-words#@kgg1994m#612.771#612.968
556;как;как;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#612.968#613.165
557;все;все;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#613.165#613.362
558;звучит;звучать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#613.362#613.561
559;да;да;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#616.368#616.89
560;да;да;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#620.089#620.233
561;да;да;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#620.233#620.234
562;[нрзб];[нрзб];X;_;_;_;_;_;@kgg1994m-words#@kgg1994m#621.447#622.033
563;да;да;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#622.275#622.457
564;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#622.457#622.639
565;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#622.639#622.821
566;Петя;Петя;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#622.821#623.003
567;играет;играть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#623.003#623.186
568;ну;ну;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#626.486#626.704
569;да;да;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#626.704#626.922
570;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#626.922#627.14
571;вообще;вообще;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#627.14#627.358
572;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#627.358#627.576
573;по;по;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#627.576#627.794
574;классу;класс;NOUN;_;Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#627.794#628.012
575;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#628.012#628.23
576;по;по;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#628.23#628.448
577;классу;класс;NOUN;_;Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#628.448#628.666
578;аккордеона;аккордеон;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#628.666#628.884
579;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#628.884#629.102
580;самом;самый;DET;_;Case=Loc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#629.102#629.32
581;деле;дело;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#629.32#629.55
582;но;но;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#630.299#630.454
583;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#630.454#630.609
584;умеет;уметь;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#630.609#630.764
585;играть;играть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#630.764#630.919
586;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#630.919#631.074
587;фоно;фоно;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#631.074#631.229
588;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#631.229#631.384
589;да;да;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#631.384#631.539
590;у;у;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#634.442#634.749
591;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#634.749#635.056
592;была;быть;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#635.056#635.363
593;такая;такой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#635.363#635.67
594;идея;идея;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#635.67#635.977
595;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#635.977#636.284
596;что;что;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#636.284#636.591
597;у;у;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#636.591#636.898
598;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#636.898#637.205
599;должен;должен;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@kgg1994m-words#@kgg1994m#637.205#637.512
600;быть;быть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#637.512#637.819
601;какой-то;какой-то;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#637.819#638.126
602;один;один;NUM;_;Case=Nom|Gender=Masc;_;_;_;@kgg1994m-words#@kgg1994m#638.126#638.433
603;инструментальный;инструментальный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#638.433#638.74
604;трек;трек;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#638.74#639.047
605;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#639.047#639.354
606;на;на;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#639.354#639.673
607;альбоме;альбом;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#639.75#640.331
608;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#641.4#641.68
609;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#641.68#641.96
610;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@kgg1994m-words#@kgg1994m#641.96#642.24
611;даже;даже;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#642.24#642.52
612;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#642.52#642.8
613;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#642.8#643.08
614;записан;записан;VERB;_;Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass;_;_;_;@kgg1994m-words#@kgg1994m#643.08#643.36
615;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#643.36#643.64
616;просто;просто;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#643.64#643.92
617;типа;тип;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#643.92#644.2
618;какой-то;какой-то;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#644.2#644.48
619;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#644.48#644.76
620;ст...;странный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#644.76#645.04
621;странный;странный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#645.04#645.32
622;гитарный;гитарный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#645.32#645.6
623;инструментал;инструментал;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#645.6#645.88
624;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#645.88#646.16
625;где;где;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#646.16#646.44
626;больше;больше;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#646.44#646.72
627;ничего;ничто;PRON;_;Case=Gen;_;_;_;@kgg1994m-words#@kgg1994m#646.72#647.0
628;нет;нет;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#647.0#647.28
629;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#647.985#648.294
630;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#648.294#648.603
631;потом;потом;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#648.603#648.912
632;во;в;ADP;_;_;_;_;_;@kgg1994m-words#@kgg1994m#648.912#649.221
633;второй;второй;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#649.221#649.53
634;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#649.53#649.839
635;эпизод;эпизод;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#649.839#650.148
636;нашей;наш;DET;_;Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#650.148#650.457
637;записи;запись;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#650.457#650.766
638;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#650.766#651.075
639;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#651.075#651.384
640;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#651.384#651.693
641;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#651.693#652.012
642;придумали;придумать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#652.324#652.724
643;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#652.724#653.124
644;записали;записать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#653.124#653.524
645;песню;песня;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#653.524#653.924
646;Вечеринка;вечеринка;PROPN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#653.924#654.324
647;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#654.933#655.185
648;концепция;концепция;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#655.185#655.437
649;начала;начать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#655.437#655.689
650;рушиться;рушиться;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#655.689#655.941
651;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#655.941#656.193
652;потому;потому;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#656.193#656.445
653;что;что;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#656.445#656.697
654;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#656.697#656.949
655;хотели;хотеть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#656.949#657.201
656;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#657.201#657.453
657;чтоб;чтобы;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#657.453#657.705
658;было;быть;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#657.705#657.957
659;двенадцать;двенадцать;NUM;_;Case=Nom;_;_;_;@kgg1994m-words#@kgg1994m#657.957#658.209
660;песен;песня;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@kgg1994m-words#@kgg1994m#658.209#658.461
661;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#658.461#658.713
662;чтоб;чтобы;SCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#658.713#658.965
663;был;быть;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@kgg1994m-words#@kgg1994m#658.965#659.217
664;один;один;NUM;_;Animacy=Inan|Case=Nom|Gender=Masc;_;_;_;@kgg1994m-words#@kgg1994m#659.217#659.469
665;инструментал;инструментал;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@kgg1994m-words#@kgg1994m#659.469#659.73
666;и;и;CCONJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#660.335#660.575
667;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@kgg1994m-words#@kgg1994m#660.575#660.815
668;не;не;PART;_;_;_;_;_;@kgg1994m-words#@kgg1994m#660.815#661.055
669;очень;очень;ADV;_;_;_;_;_;@kgg1994m-words#@kgg1994m#661.055#661.295
670;нравился;нравиться;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@kgg1994m-words#@kgg1994m#661.295#661.538
671;ааа;ааа;INTJ;_;_;_;_;_;@kgg1994m-words#@kgg1994m#662.391#662.658
672;/;/;PUNCT;_;_;_;_;_;@kgg1994m-words#@kgg1994m#662.658#662.925
